"match_id","radiant_win","order","pick","hero_id","query_date"
"5460765228","1","7","1","65","2020/04/01"
"5460765228","1","8","1","87","2020/04/01"
"5460765228","1","9","1","12","2020/04/01"
"5460765228","1","10","1","36","2020/04/01"
"5460723305","0","1","1","58","2020/04/01"
"5460723305","0","2","1","3","2020/04/01"
"5460723305","0","3","1","7","2020/04/01"
"5460723305","0","4","1","38","2020/04/01"
"5460723305","0","5","1","77","2020/04/01"
"5460723305","0","6","1","83","2020/04/01"
"5460723305","0","7","1","56","2020/04/01"
"5460723305","0","8","1","48","2020/04/01"
"5460723305","0","9","1","11","2020/04/01"
"5460723305","0","10","1","46","2020/04/01"
"5460702914","0","1","1","39","2020/04/01"
"5460702914","0","2","1","106","2020/04/01"
"5460702914","0","3","1","110","2020/04/01"
"5460702914","0","4","1","58","2020/04/01"
"5460702914","0","5","1","2","2020/04/01"
"5460702914","0","6","1","7","2020/04/01"
"5460702914","0","7","1","111","2020/04/01"
"5460702914","0","8","1","54","2020/04/01"
"5460702914","0","9","1","47","2020/04/01"
"5460702914","0","10","1","94","2020/04/01"
"5460669495","0","1","1","38","2020/04/01"
"5460669495","0","2","1","27","2020/04/01"
"5460669495","0","3","1","12","2020/04/01"
"5460669495","0","4","1","64","2020/04/01"
"5460669495","0","5","1","21","2020/04/01"
"5460669495","0","6","1","52","2020/04/01"
"5460669495","0","7","1","79","2020/04/01"
"5460669495","0","8","1","42","2020/04/01"
"5460669495","0","9","1","46","2020/04/01"
"5460669495","0","10","1","15","2020/04/01"
"5460653904","1","1","1","38","2020/04/01"
"5460653904","1","2","1","30","2020/04/01"
"5460653904","1","3","1","106","2020/04/01"
"5460653904","1","4","1","119","2020/04/01"
"5460653904","1","5","1","120","2020/04/01"
"5460653904","1","6","1","3","2020/04/01"
"5460653904","1","7","1","102","2020/04/01"
"5460653904","1","8","1","93","2020/04/01"
"5460653904","1","9","1","17","2020/04/01"
"5460653904","1","10","1","12","2020/04/01"
"5460626530","0","1","1","106","2020/04/01"
"5460626530","0","2","1","3","2020/04/01"
"5460626530","0","3","1","48","2020/04/01"
"5460626530","0","4","1","38","2020/04/01"
"5460626530","0","5","1","101","2020/04/01"
"5460626530","0","6","1","79","2020/04/01"
"5460626530","0","7","1","129","2020/04/01"
"5460626530","0","8","1","30","2020/04/01"
"5460626530","0","9","1","70","2020/04/01"
"5460626530","0","10","1","40","2020/04/01"
"5460596652","1","1","1","64","2020/04/01"
"5460596652","1","2","1","37","2020/04/01"
"5460596652","1","3","1","96","2020/04/01"
"5460596652","1","4","1","86","2020/04/01"
"5460596652","1","5","1","95","2020/04/01"
"5460596652","1","6","1","17","2020/04/01"
"5460596652","1","7","1","107","2020/04/01"
"5460596652","1","8","1","129","2020/04/01"
"5460596652","1","9","1","10","2020/04/01"
"5460596652","1","10","1","11","2020/04/01"
"5460595668","0","1","1","39","2020/04/01"
"5460595668","0","2","1","7","2020/04/01"
"5460595668","0","3","1","53","2020/04/01"
"5460595668","0","4","1","58","2020/04/01"
"5460595668","0","5","1","121","2020/04/01"
"5460595668","0","6","1","110","2020/04/01"
"5460595668","0","7","1","32","2020/04/01"
"5460595668","0","8","1","28","2020/04/01"
"5460595668","0","9","1","73","2020/04/01"
"5460595668","0","10","1","82","2020/04/01"
"5460498423","1","1","1","65","2020/04/01"
"5460498423","1","2","1","102","2020/04/01"
"5460498423","1","3","1","95","2020/04/01"
"5460498423","1","4","1","27","2020/04/01"
"5460498423","1","5","1","96","2020/04/01"
"5460498423","1","6","1","99","2020/04/01"
"5460498423","1","7","1","25","2020/04/01"
"5460498423","1","8","1","72","2020/04/01"
"5460498423","1","9","1","48","2020/04/01"
"5460498423","1","10","1","101","2020/04/01"
"5460479985","1","1","1","106","2020/04/01"
"5460479985","1","2","1","121","2020/04/01"
"5460479985","1","3","1","38","2020/04/01"
"5460479985","1","4","1","58","2020/04/01"
"5460479985","1","5","1","33","2020/04/01"
"5460479985","1","6","1","86","2020/04/01"
"5460479985","1","7","1","114","2020/04/01"
"5460479985","1","8","1","44","2020/04/01"
"5460479985","1","9","1","50","2020/04/01"
"5460479985","1","10","1","80","2020/04/01"
"5460478590","0","1","1","110","2020/04/01"
"5460478590","0","2","1","38","2020/04/01"
"5460478590","0","3","1","30","2020/04/01"
"5460478590","0","4","1","56","2020/04/01"
"5460478590","0","5","1","9","2020/04/01"
"5460478590","0","6","1","100","2020/04/01"
"5460478590","0","7","1","10","2020/04/01"
"5460478590","0","8","1","12","2020/04/01"
"5460478590","0","9","1","92","2020/04/01"
"5460478590","0","10","1","98","2020/04/01"
"5460451096","0","1","1","66","2020/04/01"
"5460451096","0","2","1","126","2020/04/01"
"5460451096","0","3","1","5","2020/04/01"
"5460451096","0","4","1","39","2020/04/01"
"5460451096","0","5","1","88","2020/04/01"
"5460451096","0","6","1","100","2020/04/01"
"5460451096","0","7","1","10","2020/04/01"
"5460451096","0","8","1","1","2020/04/01"
"5460451096","0","9","1","120","2020/04/01"
"5460451096","0","10","1","98","2020/04/01"
"5460438015","0","1","1","104","2020/04/01"
"5460438015","0","2","1","111","2020/04/01"
"5460438015","0","3","1","43","2020/04/01"
"5460438015","0","4","1","86","2020/04/01"
"5460438015","0","5","1","51","2020/04/01"
"5460438015","0","6","1","121","2020/04/01"
"5460438015","0","7","1","21","2020/04/01"
"5460438015","0","8","1","106","2020/04/01"
"5460438015","0","9","1","12","2020/04/01"
"5460438015","0","10","1","44","2020/04/01"
"5460407404","0","1","1","119","2020/04/01"
"5460407404","0","2","1","58","2020/04/01"
"5460407404","0","3","1","38","2020/04/01"
"5460407404","0","4","1","120","2020/04/01"
"5460407404","0","5","1","86","2020/04/01"
"5460407404","0","6","1","64","2020/04/01"
"5460407404","0","7","1","10","2020/04/01"
"5460407404","0","8","1","89","2020/04/01"
"5460407404","0","9","1","17","2020/04/01"
"5460407404","0","10","1","106","2020/04/01"
"5460365111","1","1","1","83","2020/04/01"
"5460365111","1","2","1","84","2020/04/01"
"5460365111","1","3","1","96","2020/04/01"
"5460365111","1","4","1","87","2020/04/01"
"5460365111","1","5","1","86","2020/04/01"
"5460365111","1","6","1","22","2020/04/01"
"5460365111","1","7","1","23","2020/04/01"
"5460365111","1","8","1","114","2020/04/01"
"5460365111","1","9","1","15","2020/04/01"
"5460365111","1","10","1","63","2020/04/01"
"5460352419","0","1","1","9","2020/04/01"
"5460352419","0","2","1","110","2020/04/01"
"5460352419","0","3","1","104","2020/04/01"
"5460352419","0","4","1","84","2020/04/01"
"5460352419","0","5","1","39","2020/04/01"
"5460352419","0","6","1","23","2020/04/01"
"5460352419","0","7","1","62","2020/04/01"
"5460352419","0","8","1","77","2020/04/01"
"5460352419","0","9","1","96","2020/04/01"
"5460352419","0","10","1","70","2020/04/01"
"5460347035","1","1","1","83","2020/04/01"
"5460347035","1","2","1","38","2020/04/01"
"5460347035","1","3","1","53","2020/04/01"
"5460347035","1","4","1","95","2020/04/01"
"5460347035","1","5","1","110","2020/04/01"
"5460347035","1","6","1","128","2020/04/01"
"5460347035","1","7","1","86","2020/04/01"
"5460347035","1","8","1","2","2020/04/01"
"5460347035","1","9","1","82","2020/04/01"
"5460347035","1","10","1","11","2020/04/01"
"5460309609","1","1","1","88","2020/04/01"
"5460309609","1","2","1","16","2020/04/01"
"5460309609","1","3","1","5","2020/04/01"
"5460309609","1","4","1","10","2020/04/01"
"5460309609","1","5","1","101","2020/04/01"
"5460309609","1","6","1","86","2020/04/01"
"5460309609","1","7","1","41","2020/04/01"
"5460309609","1","8","1","38","2020/04/01"
"5460309609","1","9","1","22","2020/04/01"
"5460309609","1","10","1","74","2020/04/01"
"5460303864","0","1","1","51","2020/04/01"
"5460303864","0","2","1","39","2020/04/01"
"5460303864","0","3","1","83","2020/04/01"
"5460303864","0","4","1","53","2020/04/01"
"5460303864","0","5","1","49","2020/04/01"
"5460303864","0","6","1","110","2020/04/01"
"5460303864","0","7","1","20","2020/04/01"
"5460303864","0","8","1","36","2020/04/01"
"5460303864","0","9","1","23","2020/04/01"
"5460303864","0","10","1","6","2020/04/01"
"5460288820","1","1","1","106","2020/04/01"
"5460288820","1","2","1","121","2020/04/01"
"5460288820","1","3","1","38","2020/04/01"
"5460288820","1","4","1","66","2020/04/01"
"5460288820","1","5","1","7","2020/04/01"
"5460288820","1","6","1","86","2020/04/01"
"5460288820","1","7","1","12","2020/04/01"
"5460288820","1","8","1","104","2020/04/01"
"5460288820","1","9","1","95","2020/04/01"
"5460288820","1","10","1","17","2020/04/01"
"5460254878","1","1","1","110","2020/04/01"
"5460254878","1","2","1","9","2020/04/01"
"5460254878","1","3","1","49","2020/04/01"
"5460254878","1","4","1","7","2020/04/01"
"5460254878","1","5","1","3","2020/04/01"
"5460254878","1","6","1","36","2020/04/01"
"5460254878","1","7","1","72","2020/04/01"
"5460254878","1","8","1","41","2020/04/01"
"5460254878","1","9","1","25","2020/04/01"
"5460254878","1","10","1","69","2020/04/01"
"5460241509","1","1","1","120","2020/04/01"
"5460241509","1","2","1","121","2020/04/01"
"5460241509","1","3","1","106","2020/04/01"
"5460241509","1","4","1","31","2020/04/01"
"5460241509","1","5","1","21","2020/04/01"
"5460241509","1","6","1","86","2020/04/01"
"5460241509","1","7","1","51","2020/04/01"
"5460241509","1","8","1","4","2020/04/01"
"5460241509","1","9","1","39","2020/04/01"
"5460241509","1","10","1","45","2020/04/01"
"5460232673","0","1","1","66","2020/04/01"
"5460232673","0","2","1","7","2020/04/01"
"5460232673","0","3","1","43","2020/04/01"
"5460232673","0","4","1","86","2020/04/01"
"5460232673","0","5","1","111","2020/04/01"
"5460232673","0","6","1","12","2020/04/01"
"5460232673","0","7","1","36","2020/04/01"
"5460232673","0","8","1","29","2020/04/01"
"5460232673","0","9","1","17","2020/04/01"
"5460232673","0","10","1","73","2020/04/01"
"5460218932","0","1","1","110","2020/04/01"
"5460218932","0","2","1","83","2020/04/01"
"5460218932","0","3","1","128","2020/04/01"
"5460218932","0","4","1","80","2020/04/01"
"5460218932","0","5","1","78","2020/04/01"
"5460218932","0","6","1","107","2020/04/01"
"5460218932","0","7","1","25","2020/04/01"
"5460218932","0","8","1","46","2020/04/01"
"5460218932","0","9","1","66","2020/04/01"
"5460218932","0","10","1","95","2020/04/01"
"5460207597","0","1","1","53","2020/04/01"
"5460207597","0","2","1","121","2020/04/01"
"5460207597","0","3","1","106","2020/04/01"
"5460207597","0","4","1","13","2020/04/01"
"5460207597","0","5","1","7","2020/04/01"
"5460207597","0","6","1","10","2020/04/01"
"5460207597","0","7","1","38","2020/04/01"
"5460207597","0","8","1","58","2020/04/01"
"5460207597","0","9","1","102","2020/04/01"
"5460207597","0","10","1","46","2020/04/01"
"5460186525","1","1","1","7","2020/04/01"
"5460186525","1","2","1","20","2020/04/01"
"5460186525","1","3","1","94","2020/04/01"
"5460186525","1","4","1","68","2020/04/01"
"5460186525","1","5","1","129","2020/04/01"
"5460186525","1","6","1","50","2020/04/01"
"5460186525","1","7","1","110","2020/04/01"
"5460186525","1","8","1","93","2020/04/01"
"5460186525","1","9","1","53","2020/04/01"
"5460186525","1","10","1","23","2020/04/01"
"5460133212","0","1","1","106","2020/04/01"
"5460133212","0","2","1","36","2020/04/01"
"5460133212","0","3","1","7","2020/04/01"
"5460133212","0","4","1","90","2020/04/01"
"5460133212","0","5","1","66","2020/04/01"
"5460133212","0","6","1","9","2020/04/01"
"5460133212","0","7","1","114","2020/04/01"
"5460133212","0","8","1","95","2020/04/01"
"5460133212","0","9","1","96","2020/04/01"
"5460133212","0","10","1","120","2020/04/01"
"5460111675","1","1","1","66","2020/04/01"
"5460111675","1","2","1","39","2020/04/01"
"5460111675","1","3","1","56","2020/04/01"
"5460111675","1","4","1","86","2020/04/01"
"5460111675","1","5","1","100","2020/04/01"
"5460111675","1","6","1","12","2020/04/01"
"5460111675","1","7","1","84","2020/04/01"
"5460111675","1","8","1","46","2020/04/01"
"5460111675","1","9","1","98","2020/04/01"
"5460111675","1","10","1","70","2020/04/01"
"5460099933","0","1","1","33","2020/04/01"
"5460099933","0","2","1","38","2020/04/01"
"5460099933","0","3","1","64","2020/04/01"
"5460099933","0","4","1","120","2020/04/01"
"5460099933","0","5","1","63","2020/04/01"
"5460099933","0","6","1","58","2020/04/01"
"5460099933","0","7","1","10","2020/04/01"
"5460099933","0","8","1","94","2020/04/01"
"5460099933","0","9","1","23","2020/04/01"
"5460099933","0","10","1","46","2020/04/01"
"5460084219","1","1","1","106","2020/04/01"
"5460084219","1","2","1","49","2020/04/01"
"5460084219","1","3","1","111","2020/04/01"
"5460084219","1","4","1","68","2020/04/01"
"5460084219","1","5","1","86","2020/04/01"
"5460084219","1","6","1","100","2020/04/01"
"5460084219","1","7","1","17","2020/04/01"
"5460084219","1","8","1","67","2020/04/01"
"5460084219","1","9","1","16","2020/04/01"
"5460084219","1","10","1","1","2020/04/01"
"5460079034","0","1","1","51","2020/04/01"
"5460079034","0","2","1","39","2020/04/01"
"5460079034","0","3","1","110","2020/04/01"
"5460079034","0","4","1","3","2020/04/01"
"5460079034","0","5","1","53","2020/04/01"
"5460079034","0","6","1","104","2020/04/01"
"5460079034","0","7","1","100","2020/04/01"
"5460079034","0","8","1","46","2020/04/01"
"5460079034","0","9","1","72","2020/04/01"
"5460079034","0","10","1","77","2020/04/01"
"5460068926","0","1","1","83","2020/04/01"
"5460068926","0","2","1","84","2020/04/01"
"5460068926","0","3","1","53","2020/04/01"
"5460068926","0","4","1","95","2020/04/01"
"5460068926","0","5","1","129","2020/04/01"
"5460068926","0","6","1","110","2020/04/01"
"5460068926","0","7","1","86","2020/04/01"
"5460068926","0","8","1","14","2020/04/01"
"5460068926","0","9","1","23","2020/04/01"
"5460068926","0","10","1","79","2020/04/01"
"5460029106","0","1","1","53","2020/04/01"
"5460029106","0","2","1","128","2020/04/01"
"5460029106","0","3","1","38","2020/04/01"
"5460029106","0","4","1","64","2020/04/01"
"5460029106","0","5","1","86","2020/04/01"
"5460029106","0","6","1","56","2020/04/01"
"5460029106","0","7","1","8","2020/04/01"
"5460029106","0","8","1","100","2020/04/01"
"5460029106","0","9","1","39","2020/04/01"
"5460029106","0","10","1","13","2020/04/01"
"5460028208","1","1","1","7","2020/04/01"
"5460028208","1","2","1","68","2020/04/01"
"5460028208","1","3","1","38","2020/04/01"
"5460028208","1","4","1","56","2020/04/01"
"5460028208","1","5","1","103","2020/04/01"
"5460028208","1","6","1","112","2020/04/01"
"5460028208","1","7","1","126","2020/04/01"
"5460028208","1","8","1","17","2020/04/01"
"5460028208","1","9","1","104","2020/04/01"
"5460028208","1","10","1","67","2020/04/01"
"5460021738","1","1","1","126","2020/04/01"
"5460021738","1","2","1","66","2020/04/01"
"5460021738","1","3","1","120","2020/04/01"
"5460021738","1","4","1","7","2020/04/01"
"5460021738","1","5","1","51","2020/04/01"
"5460021738","1","6","1","128","2020/04/01"
"5460021738","1","7","1","13","2020/04/01"
"5460021738","1","8","1","49","2020/04/01"
"5460021738","1","9","1","73","2020/04/01"
"5460021738","1","10","1","70","2020/04/01"
"5459989957","1","1","1","84","2020/04/01"
"5459989957","1","2","1","25","2020/04/01"
"5459989957","1","3","1","19","2020/04/01"
"5459989957","1","4","1","120","2020/04/01"
"5459989957","1","5","1","5","2020/04/01"
"5459989957","1","6","1","20","2020/04/01"
"5459989957","1","7","1","56","2020/04/01"
"5459989957","1","8","1","94","2020/04/01"
"5459989957","1","9","1","39","2020/04/01"
"5459989957","1","10","1","14","2020/04/01"
"5459967911","0","1","1","53","2020/04/01"
"5459967911","0","2","1","112","2020/04/01"
"5459967911","0","3","1","7","2020/04/01"
"5459967911","0","4","1","63","2020/04/01"
"5459967911","0","5","1","38","2020/04/01"
"5459967911","0","6","1","58","2020/04/01"
"5459967911","0","7","1","10","2020/04/01"
"5459967911","0","8","1","44","2020/04/01"
"5459967911","0","9","1","97","2020/04/01"
"5459967911","0","10","1","126","2020/04/01"
"5459958871","0","1","1","53","2020/04/01"
"5459958871","0","2","1","39","2020/04/01"
"5459958871","0","3","1","83","2020/04/01"
"5459958871","0","4","1","20","2020/04/01"
"5459958871","0","5","1","43","2020/04/01"
"5459958871","0","6","1","11","2020/04/01"
"5459958871","0","7","1","100","2020/04/01"
"5459958871","0","8","1","19","2020/04/01"
"5459958871","0","9","1","48","2020/04/01"
"5459958871","0","10","1","17","2020/04/01"
"5459949487","0","1","1","74","2020/04/01"
"5459949487","0","2","1","110","2020/04/01"
"5459949487","0","3","1","120","2020/04/01"
"5459949487","0","4","1","53","2020/04/01"
"5459949487","0","5","1","64","2020/04/01"
"5459949487","0","6","1","86","2020/04/01"
"5459949487","0","7","1","43","2020/04/01"
"5459949487","0","8","1","104","2020/04/01"
"5459949487","0","9","1","79","2020/04/01"
"5459949487","0","10","1","77","2020/04/01"
"5459902594","1","1","1","88","2020/04/01"
"5459902594","1","2","1","77","2020/04/01"
"5459902594","1","3","1","29","2020/04/01"
"5459902594","1","4","1","5","2020/04/01"
"5459902594","1","5","1","53","2020/04/01"
"5459902594","1","6","1","95","2020/04/01"
"5459902594","1","7","1","110","2020/04/01"
"5459902594","1","8","1","23","2020/04/01"
"5459902594","1","9","1","11","2020/04/01"
"5459902594","1","10","1","74","2020/04/01"
"5459729524","1","1","1","58","2020/04/01"
"5459729524","1","2","1","100","2020/04/01"
"5459729524","1","3","1","106","2020/04/01"
"5459729524","1","4","1","7","2020/04/01"
"5459729524","1","5","1","128","2020/04/01"
"5459729524","1","6","1","39","2020/04/01"
"5459729524","1","7","1","13","2020/04/01"
"5459729524","1","8","1","104","2020/04/01"
"5459729524","1","9","1","53","2020/04/01"
"5459729524","1","10","1","42","2020/04/01"
"5459664859","0","1","1","79","2020/04/01"
"5459664859","0","2","1","112","2020/04/01"
"5459664859","0","3","1","120","2020/04/01"
"5459664859","0","4","1","67","2020/04/01"
"5459664859","0","5","1","100","2020/04/01"
"5459664859","0","6","1","19","2020/04/01"
"5459664859","0","7","1","47","2020/04/01"
"5459664859","0","8","1","53","2020/04/01"
"5459664859","0","9","1","16","2020/04/01"
"5459664859","0","10","1","42","2020/04/01"
"5459628585","0","1","1","43","2020/04/01"
"5459628585","0","2","1","66","2020/04/01"
"5459628585","0","3","1","120","2020/04/01"
"5459628585","0","4","1","9","2020/04/01"
"5459628585","0","5","1","87","2020/04/01"
"5459628585","0","6","1","112","2020/04/01"
"5459628585","0","7","1","77","2020/04/01"
"5459628585","0","8","1","95","2020/04/01"
"5459628585","0","9","1","129","2020/04/01"
"5459628585","0","10","1","32","2020/04/01"
"5459580241","0","1","1","106","2020/04/01"
"5459580241","0","2","1","111","2020/04/01"
"5459580241","0","3","1","36","2020/04/01"
"5459580241","0","4","1","79","2020/04/01"
"5459580241","0","5","1","19","2020/04/01"
"5459580241","0","6","1","86","2020/04/01"
"5459580241","0","7","1","104","2020/04/01"
"5459580241","0","8","1","77","2020/04/01"
"5459580241","0","9","1","78","2020/04/01"
"5459580241","0","10","1","8","2020/04/01"
"5459521618","1","1","1","49","2020/04/01"
"5459521618","1","2","1","30","2020/04/01"
"5459521618","1","3","1","106","2020/04/01"
"5459521618","1","4","1","35","2020/04/01"
"5459521618","1","5","1","100","2020/04/01"
"5459521618","1","6","1","84","2020/04/01"
"5459521618","1","7","1","112","2020/04/01"
"5459521618","1","8","1","104","2020/04/01"
"5459521618","1","9","1","67","2020/04/01"
"5459521618","1","10","1","95","2020/04/01"
"5459430378","0","1","1","43","2020/04/01"
"5459430378","0","2","1","106","2020/04/01"
"5459430378","0","3","1","90","2020/04/01"
"5459430378","0","4","1","3","2020/04/01"
"5459430378","0","5","1","51","2020/04/01"
"5459430378","0","6","1","86","2020/04/01"
"5459430378","0","7","1","33","2020/04/01"
"5459430378","0","8","1","67","2020/04/01"
"5459430378","0","9","1","23","2020/04/01"
"5459430378","0","10","1","70","2020/04/01"
"5459396294","1","1","1","78","2020/04/01"
"5459396294","1","2","1","91","2020/04/01"
"5459396294","1","3","1","52","2020/04/01"
"5459396294","1","4","1","31","2020/04/01"
"5459396294","1","5","1","90","2020/04/01"
"5459396294","1","6","1","59","2020/04/01"
"5459396294","1","7","1","25","2020/04/01"
"5459396294","1","8","1","38","2020/04/01"
"5459396294","1","9","1","30","2020/04/01"
"5459396294","1","10","1","109","2020/04/01"
"5459258968","0","1","1","84","2020/04/01"
"5459258968","0","2","1","48","2020/04/01"
"5459258968","0","3","1","111","2020/04/01"
"5459258968","0","4","1","112","2020/04/01"
"5459258968","0","5","1","2","2020/04/01"
"5459258968","0","6","1","129","2020/04/01"
"5459258968","0","7","1","79","2020/04/01"
"5459258968","0","8","1","60","2020/04/01"
"5459258968","0","9","1","44","2020/04/01"
"5459258968","0","10","1","36","2020/04/01"
"5459150298","0","1","1","7","2020/04/01"
"5459150298","0","2","1","121","2020/04/01"
"5459150298","0","3","1","53","2020/04/01"
"5459150298","0","4","1","90","2020/04/01"
"5459150298","0","5","1","2","2020/04/01"
"5459150298","0","6","1","70","2020/04/01"
"5459150298","0","7","1","22","2020/04/01"
"5459150298","0","8","1","46","2020/04/01"
"5459150298","0","9","1","50","2020/04/01"
"5459150298","0","10","1","12","2020/04/01"
"5458929966","1","1","1","119","2020/04/01"
"5458929966","1","2","1","50","2020/04/01"
"5458929966","1","3","1","2","2020/04/01"
"5458929966","1","4","1","49","2020/04/01"
"5458929966","1","5","1","87","2020/04/01"
"5458929966","1","6","1","121","2020/04/01"
"5458929966","1","7","1","93","2020/04/01"
"5458929966","1","8","1","32","2020/04/01"
"5458929966","1","9","1","96","2020/04/01"
"5458929966","1","10","1","98","2020/04/01"
"5458915810","0","1","1","84","2020/04/01"
"5458915810","0","2","1","129","2020/04/01"
"5458915810","0","3","1","45","2020/04/01"
"5458915810","0","4","1","31","2020/04/01"
"5458915810","0","5","1","20","2020/04/01"
"5458915810","0","6","1","102","2020/04/01"
"5458915810","0","7","1","41","2020/04/01"
"5458915810","0","8","1","70","2020/04/01"
"5458915810","0","9","1","80","2020/04/01"
"5458915810","0","10","1","21","2020/04/01"
"5458912363","0","1","1","79","2020/04/01"
"5458912363","0","2","1","33","2020/04/01"
"5458912363","0","3","1","107","2020/04/01"
"5458912363","0","4","1","96","2020/04/01"
"5458912363","0","5","1","42","2020/04/01"
"5458912363","0","6","1","66","2020/04/01"
"5458912363","0","7","1","65","2020/04/01"
"5458912363","0","8","1","43","2020/04/01"
"5458912363","0","9","1","8","2020/04/01"
"5458912363","0","10","1","53","2020/04/01"
"5458908502","0","1","1","106","2020/04/01"
"5458908502","0","2","1","95","2020/04/01"
"5458908502","0","3","1","100","2020/04/01"
"5458908502","0","4","1","38","2020/04/01"
"5458908502","0","5","1","5","2020/04/01"
"5458908502","0","6","1","45","2020/04/01"
"5458908502","0","7","1","104","2020/04/01"
"5458908502","0","8","1","114","2020/04/01"
"5458908502","0","9","1","31","2020/04/01"
"5458908502","0","10","1","11","2020/04/01"
"5458871169","1","1","1","52","2020/04/01"
"5458871169","1","2","1","128","2020/04/01"
"5458871169","1","3","1","27","2020/04/01"
"5458871169","1","4","1","53","2020/04/01"
"5458871169","1","5","1","108","2020/04/01"
"5458871169","1","6","1","6","2020/04/01"
"5458871169","1","7","1","45","2020/04/01"
"5458871169","1","8","1","90","2020/04/01"
"5458871169","1","9","1","5","2020/04/01"
"5458871169","1","10","1","93","2020/04/01"
"5458830674","1","1","1","7","2020/04/01"
"5458830674","1","2","1","110","2020/04/01"
"5458830674","1","3","1","19","2020/04/01"
"5458830674","1","4","1","10","2020/04/01"
"5458830674","1","5","1","66","2020/04/01"
"5458830674","1","6","1","5","2020/04/01"
"5458830674","1","7","1","48","2020/04/01"
"5458830674","1","8","1","17","2020/04/01"
"5458830674","1","9","1","108","2020/04/01"
"5458830674","1","10","1","74","2020/04/01"
"5458829043","1","1","1","31","2020/04/01"
"5458829043","1","2","1","119","2020/04/01"
"5458829043","1","3","1","121","2020/04/01"
"5458829043","1","4","1","65","2020/04/01"
